source_id,path,filename,format,source_state,parser_profile_id,row_count_detected,size_bytes,checksum_sha256,header_hash_sha256,is_service_template,registered_at,registered_by,notes
src_000058,QuizBank/Plural_Check_Bank_500.csv,Plural_Check_Bank_500.csv,CSV,active,csv_quiz_bank_v1,499,250566,4f4c8165092201e8ef8a859cbef126139df6617c102a6df87087ab335ca932e0,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000059,QuizBank/Politics_Public_Debate_Implicit_Paraphrase_Bank_C1_300.csv,Politics_Public_Debate_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,291359,54392a119eeeb927e0e0d8feaffa174dcb7704312729b32adb7d9716c57ded5b,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000060,QuizBank/Politics_Public_Debate_Natural_Usage_Bank_B2_300.csv,Politics_Public_Debate_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,276732,8e53c9e5ca42033ac94278ed2187583bafef1c6cfb833d2bcb278282299d5f1b,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000061,QuizBank/Politics_Public_Debate_Precision_Mix_Bank_C2_300.csv,Politics_Public_Debate_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,282922,ad055e9a68e6f509233e23f0738b6c493e4462d6788bb912796499943d116c9f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000062,QuizBank/Possessive_Adjectives_Bank_A2_B1_210.csv,Possessive_Adjectives_Bank_A2_B1_210.csv,CSV,active,csv_quiz_bank_v1,210,135652,23409c4e6723d5d82130a469c7096f2814e63a35d97321dcf00d0c35cb5e2712,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000063,QuizBank/Pragmatic_Reply_Bank_A1_B1_49.csv,Pragmatic_Reply_Bank_A1_B1_49.csv,CSV,active,csv_quiz_bank_v1,34,49170,59549f5ce854e94f8042ec810cd43ef0dfdda5c5f49ad61ea0c2d9db4f428d6f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000064,QuizBank/Preposition_Natural_Usage_Bank_A1_B1_70.csv,Preposition_Natural_Usage_Bank_A1_B1_70.csv,CSV,active,csv_quiz_bank_v1,70,89897,7c12fe97b3fe09149df200114d287f24fef0dcd91eed7a4b7fcdaaadefa864f3,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000065,QuizBank/Preposition_Selection_Bank_A2_B1_210.csv,Preposition_Selection_Bank_A2_B1_210.csv,CSV,active,csv_quiz_bank_v1,206,122185,3f88c745bb1d9f1d773f5edea0314a1f8360d077714c2509a8f25ccb50554c3f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000066,QuizBank/Project_Coordination_Bank_A2_100.csv,Project_Coordination_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,71107,77b2b2d6abee75d056e4710a040b3afe97bbf207609ea498d0be40a32910dee6,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000067,QuizBank/Residential_Admin_Actions_Bank_A2_100.csv,Residential_Admin_Actions_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,71789,458ffe4aac4a68014f2ed0d8c6e7fb6dd91792140a5ff0f1c4459658e5e5a452,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000068,QuizBank/Satzbau_Bank_A2_B1_210.csv,Satzbau_Bank_A2_B1_210.csv,CSV,active,csv_quiz_bank_v1,196,198725,c8dd799d553e637ed92a32b2b5306471f675ffa8b5284a68ab7c9552ff5d5f23,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000069,QuizBank/Science_Technology_Research_Implicit_Paraphrase_Bank_C1_300.csv,Science_Technology_Research_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,310611,4789caf6f281b88ef3fb2e96d714128f44cbee3ed85a02e1e482c368ef199e45,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000070,QuizBank/Science_Technology_Research_Natural_Usage_Bank_B2_300.csv,Science_Technology_Research_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,281389,33e08fdbe1486071f950896b3535156fc354ded1e1574829d5bcc3171858d129,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000071,QuizBank/Science_Technology_Research_Precision_Mix_Bank_C2_300.csv,Science_Technology_Research_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,311755,ebbc2b33b3410479bcd5098a2b55ca7f92a7d7cac65b07b5d8d2a7bba4a56573,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000072,QuizBank/Shopping_Actions_Bank_A2_100.csv,Shopping_Actions_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,69126,7611f5e0a0ab7976b8a76101a122eae2f7d376034b24395f51f80f0fdd449a66,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000073,QuizBank/Shopping_Money_Consumer_Natural_Usage_Bank_B2_300.csv,Shopping_Money_Consumer_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,273115,a550870166c8322c19cb5b7d41c02d374bb4103db9c505cca8557f6464438073,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000074,QuizBank/Society_Integration_Implicit_Paraphrase_Bank_C1_300.csv,Society_Integration_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,283904,006d9f157ba195985c7bd0605603ae5b9a4d4f988fd7e8a12fd9c8b99368befe,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000075,QuizBank/Society_Integration_Natural_Usage_Bank_B2_300.csv,Society_Integration_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,265913,702f2b20756a88d072d4165ed5b5674c10f075c2ab33570a18fda0affe06fb01,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000076,QuizBank/Society_Integration_Values_Precision_Mix_Bank_C2_300.csv,Society_Integration_Values_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,284713,6bb7a3de1cd5780d2d7bea891c8566468f790fe91336bc206af4a51734ea4521,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000077,QuizBank/Study_Workflow_Bank_A2_100.csv,Study_Workflow_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,69773,949bca5962bd6e50f7b4ea6035533e14f4e46fde883027a6eccb724b26146df3,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000078,QuizBank/Study_Workflow_Natural_Usage_Bank_B2_300.csv,Study_Workflow_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,268100,d247afa7f426269abf1bdff1943b4237bd77bcbdcd4d6e9f0db329978c36d74c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000079,QuizBank/Synonym_Match_Bank_A1_B1_210.csv,Synonym_Match_Bank_A1_B1_210.csv,CSV,active,csv_quiz_bank_v1,210,133576,c0cbf6d1caf256c5eba6376b757bc74a21817162ba459adb20b18ce9a6f4458e,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000080,QuizBank/T01_Person_Identity_Family_Precision_Mix_Bank_C2_300.csv,T01_Person_Identity_Family_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,294968,6c28907bd1497facc5cd2f17da452be520fbaae1e30691acd5a9a965f854eac4,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000081,QuizBank/T02_Alltag_Zeit_Organisation_Precision_Mix_Bank_C2_300.csv,T02_Alltag_Zeit_Organisation_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,292581,b7ec51b8e47ba701548a1e2a02fa24275a9e9061ecdd3deff65cfdde4fca1114,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000082,QuizBank/T02_Strategy_Reasoning_Implicit_Paraphrase_Bank_C1_300.csv,T02_Strategy_Reasoning_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,296310,589e3620fa3f79206323384cd688f664dc2725c1b05cf8c12a4cecf6e8a7eb31,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000083,QuizBank/T02_Strategy_Reasoning_Natural_Usage_Bank_B2_300.csv,T02_Strategy_Reasoning_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,287407,d787cb7d08e0e8964cd07e211d8b48434c5c5f6c1a4429aab19888da1996fdb2,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000084,QuizBank/T03_Housing_Tenancy_Actions_Bank_B1_300.csv,T03_Housing_Tenancy_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,253620,e89334948a69c65aeba5a4541dec911a41c68e5b0958debef87e029f75300d84,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000085,QuizBank/T03_Housing_Tenancy_Precision_Mix_Bank_C2_300.csv,T03_Housing_Tenancy_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,255870,8796a801a2ad4e04d4680e6232320573d1b8beb0fba8f062279d2731a3246271,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000086,QuizBank/T04_Shopping_Money_Consumer_Actions_Bank_A1_300.csv,T04_Shopping_Money_Consumer_Actions_Bank_A1_300.csv,CSV,active,csv_quiz_bank_v1,300,204816,ac7d4cf998f3f083b36d0d898ffe1261e6f45ea77fe3998d55704ff15468747b,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000087,QuizBank/T04_Shopping_Money_Consumer_Actions_Bank_B1_300.csv,T04_Shopping_Money_Consumer_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,256247,5b2eada41fa22151a04963bf8f3f4e8bdde7facba8c52ab77b369c478521ec2f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000088,QuizBank/T05_Health_Food_Care_Actions_Bank_B1_300.csv,T05_Health_Food_Care_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,239776,6a36bdcd77f941d10f2571a404c97f4868a60251e0f0350c8f98fa2e43b83040,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000089,QuizBank/T06_Workplace_Career_Actions_Bank_B1_300.csv,T06_Workplace_Career_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,245722,b5cdb01e549faad15e7d5899e7ef8fba4507be0eccd51ea5a6d37f535824140c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000090,QuizBank/T07_Education_Learning_Actions_Bank_B1_300.csv,T07_Education_Learning_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,243874,fad2834fc1e4d550fdc34c7f5f5eb0ac81f4c7d4b2c6881e5219227a7ade03e5,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000091,QuizBank/T08_Travel_Transport_Orientation_Actions_Bank_B1_300.csv,T08_Travel_Transport_Orientation_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,253736,02f892a1cfad62bfe2f876024641c33c8554ab5a63de8b28898ae072a3bbfb82,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000092,QuizBank/T09_Communication_Actions_Bank_B1_300.csv,T09_Communication_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,239639,c055b24cd2699e32d72f57033581c9c78cdc4958cf6f01755656f5004f5ab453,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000093,QuizBank/T10_Administrative_Legal_Procedures_Actions_Bank_A1_300.csv,T10_Administrative_Legal_Procedures_Actions_Bank_A1_300.csv,CSV,active,csv_quiz_bank_v1,300,214722,b98ac58a2b47dd8931864ccb2773fae9dcf99a04c77c597ac0c813a8eb6f50a4,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000094,QuizBank/T10_Administrative_Legal_Procedures_Actions_Bank_B1_300.csv,T10_Administrative_Legal_Procedures_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,266842,1eb6021025d4cee8553a14c1ab30c62320067c1b5d54256da4df9fd4f90ad4c5,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000095,QuizBank/T11_Leisure_Culture_Service_Social_Contacts_Actions_Bank_A1_300.csv,T11_Leisure_Culture_Service_Social_Contacts_Actions_Bank_A1_300.csv,CSV,active,csv_quiz_bank_v1,300,231131,8542a984a8a9dc44b3f52da2d16a483d191759114e48ebc087cf566015d1da0c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000096,QuizBank/T11_Leisure_Culture_Service_Social_Contacts_Actions_Bank_B1_300.csv,T11_Leisure_Culture_Service_Social_Contacts_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,263250,f22f3893d6e8ed5ddaceb1358768865ea03085f466196fbc84be3bf1a55bab70,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000097,QuizBank/T13_Society_Integration_Values_Actions_Bank_B1_300.csv,T13_Society_Integration_Values_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,251673,0d62afafe4d5ede8a8f68784b172e191c02fbab92f6f279e7f34c360ce7a2108,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000098,QuizBank/T14_Environment_Sustainability_Actions_Bank_B1_300.csv,T14_Environment_Sustainability_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,256726,04fed902f10448522cdbb132d12f4c6b76a13d19b9c4e5997b0b8e739353489c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000099,QuizBank/T15_Economy_Finance_Workplace_Actions_Bank_B1_300.csv,T15_Economy_Finance_Workplace_Actions_Bank_B1_300.csv,CSV,active,csv_quiz_bank_v1,300,250761,039ef572dbf0208978a369fd8a55082f33d6440475a67d6eb849953b2221b57d,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000100,QuizBank/Topic_Vocabulary_Themes_Bank_A2_B1_210.csv,Topic_Vocabulary_Themes_Bank_A2_B1_210.csv,CSV,active,csv_quiz_bank_v1,232,173530,d71d28767ec3bac66ea555d43f1c7d263b89e424f3cb765576752ca5b85a739c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000101,QuizBank/Travel_City_Actions_Bank_A2_100.csv,Travel_City_Actions_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,68025,435560895f301ec49e56f63f3719ee69f4c835a97e653943405ae28af7afae9c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000102,QuizBank/Travel_Orientation_Replies_Bank_A2_100.csv,Travel_Orientation_Replies_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,99010,20f6bfda0203170ad14387a4b99f5d22f6ddd572170a5b78405cd9d92fabcff3,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000103,QuizBank/Travel_Service_Replies_Bank_A2_40.csv,Travel_Service_Replies_Bank_A2_40.csv,CSV,active,csv_quiz_bank_v1,40,35449,34d6d1fd0d40060b8a6839f94a96e1beaea6cb6b725148d8896906eda0fa3e53,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000104,QuizBank/Travel_Service_Replies_Bank_A2_61.csv,Travel_Service_Replies_Bank_A2_61.csv,CSV,active,csv_quiz_bank_v1,61,57452,af59e5d239669fe09bd55e1b0bff94975469d174ccb3b7e198fcc81aec813288,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000105,QuizBank/Travel_Transport_Orientation_Precision_Bank_C2_300.csv,Travel_Transport_Orientation_Precision_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,323602,8d608955cfad51a9d11766cfa985d8bfb268a067316632af62002563c148f11f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000106,QuizBank/Travel_Transport_Urban_Implicit_Paraphrase_Bank_C1_300.csv,Travel_Transport_Urban_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,287842,fa3aa246842437ae74cc2d8e455268d5e567508aa6a8fc4f5fb7be0dd84a2acf,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000107,QuizBank/Travel_Transport_Urban_Natural_Usage_Bank_B2_300.csv,Travel_Transport_Urban_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,246961,17ee8c8c6fbc0948c89338ba3c10cb7f1d76e88141bd72ef234c47e38fb6fc6f,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000108,QuizBank/Verb_Conjugation_Bank_A2_B1_210.csv,Verb_Conjugation_Bank_A2_B1_210.csv,CSV,active,csv_quiz_bank_v1,209,131634,eaa1063b40dbd66e1fc3f00a2e5b7a156bc1ddf9baf7c7f06f6fd0e6ddad52a6,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000109,QuizBank/W_Fragen_Bank_630.csv,W_Fragen_Bank_630.csv,CSV,active,csv_quiz_bank_v1,629,374593,cc1d555a504dbab9bc9b00e74d4702ca866e81d47654a889f6937dfaaf286bf2,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000110,QuizBank/Workplace_Actions_Bank_A2_100.csv,Workplace_Actions_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,67752,08d2f1f1ee8bde84904e494468bab4d40ffff8c38659c5f82fa8edba134cd1ee,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000111,QuizBank/Workplace_Career_Implicit_Paraphrase_Bank_C1_300.csv,Workplace_Career_Implicit_Paraphrase_Bank_C1_300.csv,CSV,active,csv_quiz_bank_v1,300,283195,71a190d96213ae36b76d2fe89ffe8dff1f68e5bf0159eeb67e75b66307a26cf5,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000112,QuizBank/Workplace_Career_Precision_Mix_Bank_C2_300.csv,Workplace_Career_Precision_Mix_Bank_C2_300.csv,CSV,active,csv_quiz_bank_v1,300,282708,51d3ced3fecd41e2bfbc4f9f07ea9917be12f40f39b05eadf68ee78868954b41,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000113,QuizBank/Workplace_Communication_Bank_A2_100.csv,Workplace_Communication_Bank_A2_100.csv,CSV,active,csv_quiz_bank_v1,100,66424,1bd05b92ee6a4a96b630fb5288cb5376bb922760e1102a78120439647de8e1b0,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000114,QuizBank/Workplace_Operations_Natural_Usage_Bank_B2_300.csv,Workplace_Operations_Natural_Usage_Bank_B2_300.csv,CSV,active,csv_quiz_bank_v1,300,259459,9ce262218b6b75fdb1345c4d1e6850d8b3279e982ee60f9d77a059a989cae363,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
src_000115,QuizBank/logik_luecke_sheet_template.csv,logik_luecke_sheet_template.csv,CSV,template,,0,278,c8f3f6821f7d47029c5858ea1c5c63c79bce33226179f34cb0fe7d3449a7296c,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,true,2026-05-07,tooling,service template; excluded from active corpus
src_000116,QuizBank/trennbare_verben_210_korrigiert.csv,trennbare_verben_210_korrigiert.csv,CSV,active,csv_quiz_bank_v1,193,117001,57e0ee5f99f42d3be9a4eb496d4afa1e50838193a2cc52cc1cd366e12ef11383,fbdcde2dafcfe468c84ce2ae3b673d19b2b78a766daa9a1c5f460ef24ffde9f5,false,2026-05-07,tooling,
